Year,Period,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Value,CV (%)
2002,END OF DEC,MISSOURI,29,NORTHWEST,10,RAY,177,233,
2002,END OF DEC,MISSOURI,29,SOUTH CENTRAL,80,BOLLINGER,17,12,
2002,END OF DEC,MISSOURI,29,SOUTH CENTRAL,80,DENT,65,9,
2002,END OF DEC,MISSOURI,29,SOUTH CENTRAL,80,DOUGLAS,67,30,
2002,END OF DEC,MISSOURI,29,SOUTH CENTRAL,80,HOWELL,91,100,
2002,END OF DEC,MISSOURI,29,SOUTH CENTRAL,80,IRON,93, (D),
2002,END OF DEC,MISSOURI,29,SOUTH CENTRAL,80,MADISON,123,15,
2002,END OF DEC,MISSOURI,29,SOUTH CENTRAL,80,OREGON,149,28,
2002,END OF DEC,MISSOURI,29,SOUTH CENTRAL,80,OZARK,153,19,
2002,END OF DEC,MISSOURI,29,SOUTH CENTRAL,80,REYNOLDS,179,29,
2002,END OF DEC,MISSOURI,29,SOUTH CENTRAL,80,RIPLEY,181, (D),
2002,END OF DEC,MISSOURI,29,SOUTH CENTRAL,80,SHANNON,203, (D),
2002,END OF DEC,MISSOURI,29,SOUTH CENTRAL,80,TANEY,213,17,
2002,END OF DEC,MISSOURI,29,SOUTH CENTRAL,80,TEXAS,215,8,
2002,END OF DEC,MISSOURI,29,SOUTH CENTRAL,80,WAYNE,223,7,
2002,END OF DEC,MISSOURI,29,SOUTH CENTRAL,80,WEBSTER,225,68,
2002,END OF DEC,MISSOURI,29,SOUTH CENTRAL,80,WRIGHT,229,32,
2002,END OF DEC,MISSOURI,29,SOUTHEAST,90,BUTLER,23,"1,016",
2002,END OF DEC,MISSOURI,29,SOUTHEAST,90,CAPE GIRARDEAU,31,77,
2002,END OF DEC,MISSOURI,29,SOUTHEAST,90,DUNKLIN,69, (D),
2002,END OF DEC,MISSOURI,29,SOUTHEAST,90,MISSISSIPPI,133, (D),
2002,END OF DEC,MISSOURI,29,SOUTHEAST,90,NEW MADRID,143, (D),
2002,END OF DEC,MISSOURI,29,SOUTHEAST,90,SCOTT,201, (D),
2002,END OF DEC,MISSOURI,29,SOUTHEAST,90,STODDARD,207, (D),
2002,END OF DEC,MISSOURI,29,SOUTHWEST,70,BARRY,9,51,
2002,END OF DEC,MISSOURI,29,SOUTHWEST,70,BARTON,11, (D),
2002,END OF DEC,MISSOURI,29,SOUTHWEST,70,CHRISTIAN,43,100,
2002,END OF DEC,MISSOURI,29,SOUTHWEST,70,DADE,57, (D),
2002,END OF DEC,MISSOURI,29,SOUTHWEST,70,GREENE,77,92,
2002,END OF DEC,MISSOURI,29,SOUTHWEST,70,JASPER,97, (D),
2002,END OF DEC,MISSOURI,29,SOUTHWEST,70,LAWRENCE,109,30,
2002,END OF DEC,MISSOURI,29,SOUTHWEST,70,MCDONALD,119,131,
2002,END OF DEC,MISSOURI,29,SOUTHWEST,70,NEWTON,145,293,
2002,END OF DEC,MISSOURI,29,SOUTHWEST,70,STONE,209,24,
2002,END OF DEC,MISSOURI,29,WEST,40,BATES,13,28,
2002,END OF DEC,MISSOURI,29,WEST,40,CASS,37,56,
2002,END OF DEC,MISSOURI,29,WEST,40,CEDAR,39, (D),
2002,END OF DEC,MISSOURI,29,WEST,40,HENRY,83, (D),
2002,END OF DEC,MISSOURI,29,WEST,40,JACKSON,95,590,
2002,END OF DEC,MISSOURI,29,WEST,40,JOHNSON,101,30,
2002,END OF DEC,MISSOURI,29,WEST,40,LAFAYETTE,107,"1,098",
2002,END OF DEC,MISSOURI,29,WEST,40,ST CLAIR,185,7,
2002,END OF DEC,MISSOURI,29,WEST,40,VERNON,217,66,
2002,END OF DEC,MONTANA,30,CENTRAL,50,BROADWATER,7, (D),
2002,END OF DEC,MONTANA,30,CENTRAL,50,CASCADE,13, (D),
2002,END OF DEC,MONTANA,30,CENTRAL,50,FERGUS,27,"1,619",
2002,END OF DEC,MONTANA,30,CENTRAL,50,GOLDEN VALLEY,37, (D),
2002,END OF DEC,MONTANA,30,CENTRAL,50,JUDITH BASIN,45, (D),
2002,END OF DEC,MONTANA,30,CENTRAL,50,LEWIS AND CLARK,49, (D),
2002,END OF DEC,MONTANA,30,CENTRAL,50,MUSSELSHELL,65,3,
2002,END OF DEC,MONTANA,30,CENTRAL,50,WHEATLAND,107, (D),
2002,END OF DEC,MONTANA,30,NORTH CENTRAL,20,BLAINE,5, (D),
2002,END OF DEC,MONTANA,30,NORTH CENTRAL,20,CHOUTEAU,15, (D),
2002,END OF DEC,MONTANA,30,NORTH CENTRAL,20,GLACIER,35,"1,880",
2002,END OF DEC,MONTANA,30,NORTH CENTRAL,20,HILL,41, (D),
2002,END OF DEC,MONTANA,30,NORTH CENTRAL,20,PHILLIPS,71, (D),
2002,END OF DEC,MONTANA,30,NORTH CENTRAL,20,PONDERA,73, (D),
2002,END OF DEC,MONTANA,30,NORTH CENTRAL,20,TETON,99, (D),
2002,END OF DEC,MONTANA,30,NORTHEAST,30,DAWSON,21, (D),
2002,END OF DEC,MONTANA,30,NORTHEAST,30,GARFIELD,33, (D),
2002,END OF DEC,MONTANA,30,NORTHEAST,30,RICHLAND,83, (D),
2002,END OF DEC,MONTANA,30,NORTHEAST,30,ROOSEVELT,85, (D),
2002,END OF DEC,MONTANA,30,NORTHEAST,30,SHERIDAN,91, (D),
2002,END OF DEC,MONTANA,30,NORTHEAST,30,VALLEY,105, (D),
2002,END OF DEC,MONTANA,30,NORTHWEST,10,FLATHEAD,29, (D),
2002,END OF DEC,MONTANA,30,NORTHWEST,10,GRANITE,39, (D),
2002,END OF DEC,MONTANA,30,NORTHWEST,10,LAKE,47,"5,265",
2002,END OF DEC,MONTANA,30,NORTHWEST,10,LINCOLN,53,201,
2002,END OF DEC,MONTANA,30,NORTHWEST,10,MINERAL,61, (D),
2002,END OF DEC,MONTANA,30,NORTHWEST,10,MISSOULA,63,"4,223",
2002,END OF DEC,MONTANA,30,NORTHWEST,10,POWELL,77, (D),
2002,END OF DEC,MONTANA,30,NORTHWEST,10,RAVALLI,81,"2,940",
2002,END OF DEC,MONTANA,30,NORTHWEST,10,SANDERS,89,543,
2002,END OF DEC,MONTANA,30,SOUTH CENTRAL,80,BIG HORN,3, (D),
2002,END OF DEC,MONTANA,30,SOUTH CENTRAL,80,PARK,67, (D),
2002,END OF DEC,MONTANA,30,SOUTH CENTRAL,80,STILLWATER,95,"8,696",
2002,END OF DEC,MONTANA,30,SOUTH CENTRAL,80,SWEET GRASS,97,"2,594",
2002,END OF DEC,MONTANA,30,SOUTH CENTRAL,80,TREASURE,103, (D),
2002,END OF DEC,MONTANA,30,SOUTH CENTRAL,80,YELLOWSTONE,111,"4,010",
2002,END OF DEC,MONTANA,30,SOUTHEAST,90,CUSTER,17, (D),
2002,END OF DEC,MONTANA,30,SOUTHEAST,90,FALLON,25, (D),
2002,END OF DEC,MONTANA,30,SOUTHEAST,90,POWDER RIVER,75, (D),
2002,END OF DEC,MONTANA,30,SOUTHEAST,90,ROSEBUD,87, (D),
2002,END OF DEC,MONTANA,30,SOUTHWEST,70,BEAVERHEAD,1, (D),
2002,END OF DEC,MONTANA,30,SOUTHWEST,70,GALLATIN,31,"4,043",
2002,END OF DEC,MONTANA,30,SOUTHWEST,70,JEFFERSON,43, (D),
2002,END OF DEC,MONTANA,30,SOUTHWEST,70,MADISON,57, (D),
2002,END OF DEC,MONTANA,30,SOUTHWEST,70,SILVER BOW,93,25,
2002,END OF DEC,NEBRASKA,31,CENTRAL,50,BUFFALO,19, (D),
2002,END OF DEC,NEBRASKA,31,CENTRAL,50,CUSTER,41,481,
2002,END OF DEC,NEBRASKA,31,CENTRAL,50,DAWSON,47, (D),
2002,END OF DEC,NEBRASKA,31,CENTRAL,50,HALL,79, (D),
2002,END OF DEC,NEBRASKA,31,CENTRAL,50,HOWARD,93,"2,830",
2002,END OF DEC,NEBRASKA,31,CENTRAL,50,VALLEY,175, (D),
2002,END OF DEC,NEBRASKA,31,EAST,60,BUTLER,23, (D),
2002,END OF DEC,NEBRASKA,31,EAST,60,CASS,25, (D),
2002,END OF DEC,NEBRASKA,31,EAST,60,DODGE,53, (D),
2002,END OF DEC,NEBRASKA,31,EAST,60,DOUGLAS,55, (D),
2002,END OF DEC,NEBRASKA,31,EAST,60,HAMILTON,81, (D),
2002,END OF DEC,NEBRASKA,31,EAST,60,LANCASTER,109,631,
2002,END OF DEC,NEBRASKA,31,EAST,60,MERRICK,121, (D),
2002,END OF DEC,NEBRASKA,31,EAST,60,POLK,143, (D),
2002,END OF DEC,NEBRASKA,31,EAST,60,SARPY,153, (D),
2002,END OF DEC,NEBRASKA,31,EAST,60,SAUNDERS,155,546,
2002,END OF DEC,NEBRASKA,31,EAST,60,SEWARD,159, (D),
2002,END OF DEC,NEBRASKA,31,EAST,60,WASHINGTON,177, (D),
2002,END OF DEC,NEBRASKA,31,EAST,60,YORK,185,89,
2002,END OF DEC,NEBRASKA,31,NORTH,20,CHERRY,31, (D),
2002,END OF DEC,NEBRASKA,31,NORTH,20,GARFIELD,71, (D),
2002,END OF DEC,NEBRASKA,31,NORTH,20,ROCK,149,"1,670",
2002,END OF DEC,NEBRASKA,31,NORTHEAST,30,ANTELOPE,3, (D),
2002,END OF DEC,NEBRASKA,31,NORTHEAST,30,BOONE,11, (D),
2002,END OF DEC,NEBRASKA,31,NORTHEAST,30,BURT,21, (D),
2002,END OF DEC,NEBRASKA,31,NORTHEAST,30,CEDAR,27,"3,272",
2002,END OF DEC,NEBRASKA,31,NORTHEAST,30,CUMING,39, (D),
2002,END OF DEC,NEBRASKA,31,NORTHEAST,30,KNOX,107,"1,404",
2002,END OF DEC,NEBRASKA,31,NORTHEAST,30,MADISON,119, (D),
2002,END OF DEC,NEBRASKA,31,NORTHEAST,30,PIERCE,139,"3,841",
2002,END OF DEC,NEBRASKA,31,NORTHEAST,30,STANTON,167, (D),
2002,END OF DEC,NEBRASKA,31,NORTHEAST,30,THURSTON,173, (D),
2002,END OF DEC,NEBRASKA,31,NORTHWEST,10,BOX BUTTE,13, (D),
2002,END OF DEC,NEBRASKA,31,NORTHWEST,10,DAWES,45, (D),
2002,END OF DEC,NEBRASKA,31,NORTHWEST,10,GARDEN,69, (D),
2002,END OF DEC,NEBRASKA,31,NORTHWEST,10,MORRILL,123, (D),
2002,END OF DEC,NEBRASKA,31,NORTHWEST,10,SCOTTS BLUFF,157, (D),
2002,END OF DEC,NEBRASKA,31,NORTHWEST,10,SHERIDAN,161, (D),
2002,END OF DEC,NEBRASKA,31,SOUTH,80,ADAMS,1, (D),
2002,END OF DEC,NEBRASKA,31,SOUTH,80,FRANKLIN,61, (D),
2002,END OF DEC,NEBRASKA,31,SOUTH,80,FURNAS,65, (D),
2002,END OF DEC,NEBRASKA,31,SOUTH,80,HARLAN,83, (D),
2002,END OF DEC,NEBRASKA,31,SOUTHEAST,90,CLAY,35, (D),
2002,END OF DEC,NEBRASKA,31,SOUTHEAST,90,GAGE,67, (D),
2002,END OF DEC,NEBRASKA,31,SOUTHEAST,90,OTOE,131, (D),
2002,END OF DEC,NEBRASKA,31,SOUTHEAST,90,RICHARDSON,147, (D),
2002,END OF DEC,NEBRASKA,31,SOUTHWEST,70,CHASE,29, (D),
2002,END OF DEC,NEBRASKA,31,SOUTHWEST,70,HAYES,85, (D),
2002,END OF DEC,NEBRASKA,31,SOUTHWEST,70,KEITH,101, (D),
2002,END OF DEC,NEBRASKA,31,SOUTHWEST,70,LINCOLN,111, (D),
2002,END OF DEC,NEVADA,32,NORTHEAST,30,ELKO,7,15,
2002,END OF DEC,NEVADA,32,NORTHEAST,30,WHITE PINE,33, (D),
2002,END OF DEC,NEVADA,32,NORTHWEST,10,CARSON CITY,510, (D),
2002,END OF DEC,NEVADA,32,NORTHWEST,10,CHURCHILL,1,48,
2002,END OF DEC,NEVADA,32,NORTHWEST,10,LYON,19,74,
2002,END OF DEC,NEVADA,32,NORTHWEST,10,PERSHING,27, (D),
2002,END OF DEC,NEVADA,32,NORTHWEST,10,WASHOE,31,296,
2002,END OF DEC,NEVADA,32,SOUTH,80,CLARK,3, (D),
2002,END OF DEC,NEVADA,32,SOUTH,80,MINERAL,21,15,
2002,END OF DEC,NEVADA,32,SOUTH,80,NYE,23,83,
2002,END OF DEC,NEW HAMPSHIRE,33,ALL COUNTIES,10,BELKNAP,1, (D),
2002,END OF DEC,NEW HAMPSHIRE,33,ALL COUNTIES,10,CARROLL,3, (D),
2002,END OF DEC,NEW HAMPSHIRE,33,ALL COUNTIES,10,CHESHIRE,5,288,
2002,END OF DEC,NEW HAMPSHIRE,33,ALL COUNTIES,10,COOS,7,14,
2002,END OF DEC,NEW HAMPSHIRE,33,ALL COUNTIES,10,GRAFTON,9,5,
2002,END OF DEC,NEW HAMPSHIRE,33,ALL COUNTIES,10,HILLSBOROUGH,11,412,
2002,END OF DEC,NEW HAMPSHIRE,33,ALL COUNTIES,10,MERRIMACK,13, (D),
2002,END OF DEC,NEW HAMPSHIRE,33,ALL COUNTIES,10,ROCKINGHAM,15,251,
2002,END OF DEC,NEW HAMPSHIRE,33,ALL COUNTIES,10,STRAFFORD,17,75,
2002,END OF DEC,NEW HAMPSHIRE,33,ALL COUNTIES,10,SULLIVAN,19,142,
2002,END OF DEC,NEW JERSEY,34,CENTRAL,50,BURLINGTON,5,345,
2002,END OF DEC,NEW JERSEY,34,CENTRAL,50,MERCER,21,366,
2002,END OF DEC,NEW JERSEY,34,CENTRAL,50,MIDDLESEX,23, (D),
2002,END OF DEC,NEW JERSEY,34,CENTRAL,50,MONMOUTH,25, (D),
2002,END OF DEC,NEW JERSEY,34,CENTRAL,50,OCEAN,29,690,
2002,END OF DEC,NEW JERSEY,34,NORTH,20,BERGEN,3,114,
2002,END OF DEC,NEW JERSEY,34,NORTH,20,ESSEX,13,45,
2002,END OF DEC,NEW JERSEY,34,NORTH,20,HUNTERDON,19,"1,208",
2002,END OF DEC,NEW JERSEY,34,NORTH,20,MORRIS,27,148,
2002,END OF DEC,NEW JERSEY,34,NORTH,20,PASSAIC,31, (D),
2002,END OF DEC,NEW JERSEY,34,NORTH,20,SOMERSET,35, (D),
2002,END OF DEC,NEW JERSEY,34,NORTH,20,SUSSEX,37,375,
2002,END OF DEC,NEW JERSEY,34,NORTH,20,UNION,39,150,
2002,END OF DEC,NEW JERSEY,34,NORTH,20,WARREN,41,157,
2002,END OF DEC,NEW JERSEY,34,SOUTH,80,ATLANTIC,1,"1,860",
2002,END OF DEC,NEW JERSEY,34,SOUTH,80,CAMDEN,7,31,
2002,END OF DEC,NEW JERSEY,34,SOUTH,80,CAPE MAY,9,15,
2002,END OF DEC,NEW JERSEY,34,SOUTH,80,CUMBERLAND,11,317,
2002,END OF DEC,NEW JERSEY,34,SOUTH,80,GLOUCESTER,15, (D),
2002,END OF DEC,NEW JERSEY,34,SOUTH,80,SALEM,33, (D),
2002,END OF DEC,NEW MEXICO,35,NORTHEAST,30,DE BACA,11, (D),
2002,END OF DEC,NEW MEXICO,35,NORTHEAST,30,HARDING,21, (D),
2002,END OF DEC,NEW MEXICO,35,NORTHEAST,30,MORA,33, (D),
2002,END OF DEC,NEW MEXICO,35,NORTHEAST,30,QUAY,37, (D),
2002,END OF DEC,NEW MEXICO,35,NORTHEAST,30,ROOSEVELT,41, (D),
2002,END OF DEC,NEW MEXICO,35,NORTHEAST,30,SAN MIGUEL,47, (D),
2002,END OF DEC,NEW MEXICO,35,NORTHEAST,30,TORRANCE,57, (D),
2002,END OF DEC,NEW MEXICO,35,NORTHEAST,30,UNION,59,12,
2002,END OF DEC,NEW MEXICO,35,NORTHWEST,10,BERNALILLO,1,54,
2002,END OF DEC,NEW MEXICO,35,NORTHWEST,10,CIBOLA,6, (D),
2002,END OF DEC,NEW MEXICO,35,NORTHWEST,10,MCKINLEY,31,212,
2002,END OF DEC,NEW MEXICO,35,NORTHWEST,10,RIO ARRIBA,39,51,
2002,END OF DEC,NEW MEXICO,35,NORTHWEST,10,SAN JUAN,45, (D),
2002,END OF DEC,NEW MEXICO,35,NORTHWEST,10,SANDOVAL,43, (D),
2002,END OF DEC,NEW MEXICO,35,NORTHWEST,10,SANTA FE,49,170,
2002,END OF DEC,NEW MEXICO,35,NORTHWEST,10,TAOS,55,13,
2002,END OF DEC,NEW MEXICO,35,NORTHWEST,10,VALENCIA,61,30,
2002,END OF DEC,NEW MEXICO,35,SOUTHEAST,90,CHAVES,5,53,
2002,END OF DEC,NEW MEXICO,35,SOUTHEAST,90,DONA ANA,13, (D),
2002,END OF DEC,NEW MEXICO,35,SOUTHEAST,90,EDDY,15, (D),
2002,END OF DEC,NEW MEXICO,35,SOUTHEAST,90,LEA,25, (D),
2002,END OF DEC,NEW MEXICO,35,SOUTHEAST,90,LINCOLN,27, (D),
2002,END OF DEC,NEW MEXICO,35,SOUTHEAST,90,OTERO,35,19,
2002,END OF DEC,NEW MEXICO,35,SOUTHWEST,70,HIDALGO,23, (D),
2002,END OF DEC,NEW MEXICO,35,SOUTHWEST,70,LUNA,29, (D),
2002,END OF DEC,NEW MEXICO,35,SOUTHWEST,70,SOCORRO,53, (D),
2002,END OF DEC,NEW YORK,36,CENTRAL,50,CAYUGA,11,"3,797",
2002,END OF DEC,NEW YORK,36,CENTRAL,50,CHENANGO,17,49,
2002,END OF DEC,NEW YORK,36,CENTRAL,50,CORTLAND,23, (D),
2002,END OF DEC,NEW YORK,36,CENTRAL,50,HERKIMER,43, (D),
2002,END OF DEC,NEW YORK,36,CENTRAL,50,MADISON,53,"2,203",
2002,END OF DEC,NEW YORK,36,CENTRAL,50,ONEIDA,65,"1,605",
2002,END OF DEC,NEW YORK,36,CENTRAL,50,ONONDAGA,67,"2,259",
2002,END OF DEC,NEW YORK,36,CENTRAL,50,OSWEGO,75,111,
2002,END OF DEC,NEW YORK,36,CENTRAL,50,OTSEGO,77,528,
2002,END OF DEC,NEW YORK,36,EASTERN,60,ALBANY,1,114,
2002,END OF DEC,NEW YORK,36,EASTERN,60,FULTON,35, (D),
2002,END OF DEC,NEW YORK,36,EASTERN,60,MONTGOMERY,57, (D),
2002,END OF DEC,NEW YORK,36,EASTERN,60,RENSSELAER,83,104,
2002,END OF DEC,NEW YORK,36,EASTERN,60,SARATOGA,91,646,
2002,END OF DEC,NEW YORK,36,EASTERN,60,SCHENECTADY,93,21,
2002,END OF DEC,NEW YORK,36,EASTERN,60,SCHOHARIE,95, (D),
2002,END OF DEC,NEW YORK,36,EASTERN,60,WASHINGTON,115,"2,675",
2002,END OF DEC,NEW YORK,36,LONG ISLAND,91,SUFFOLK,103,186,
2002,END OF DEC,NEW YORK,36,NORTHEAST,30,CLINTON,19,582,
2002,END OF DEC,NEW YORK,36,NORTHEAST,30,ESSEX,31,61,
2002,END OF DEC,NEW YORK,36,NORTHEAST,30,FRANKLIN,33,766,
2002,END OF DEC,NEW YORK,36,NORTHERN,20,JEFFERSON,45,"4,428",
2002,END OF DEC,NEW YORK,36,NORTHERN,20,LEWIS,49,303,
2002,END OF DEC,NEW YORK,36,NORTHERN,20,ST LAWRENCE,89,"1,395",
2002,END OF DEC,NEW YORK,36,SOUTHEAST,90,COLUMBIA,21,63,
2002,END OF DEC,NEW YORK,36,SOUTHEAST,90,DELAWARE,25,178,
2002,END OF DEC,NEW YORK,36,SOUTHEAST,90,DUTCHESS,27,20,
2002,END OF DEC,NEW YORK,36,SOUTHEAST,90,GREENE,39,"1,197",
2002,END OF DEC,NEW YORK,36,SOUTHEAST,90,ORANGE,71,272,
2002,END OF DEC,NEW YORK,36,SOUTHEAST,90,PUTNAM,79, (D),
2002,END OF DEC,NEW YORK,36,SOUTHEAST,90,ROCKLAND,87,28,
2002,END OF DEC,NEW YORK,36,SOUTHEAST,90,SULLIVAN,105,62,
2002,END OF DEC,NEW YORK,36,SOUTHEAST,90,ULSTER,111,512,
2002,END OF DEC,NEW YORK,36,SOUTHEAST,90,WESTCHESTER,119,41,
2002,END OF DEC,NEW YORK,36,SOUTHERN,80,BROOME,7,53,
2002,END OF DEC,NEW YORK,36,SOUTHERN,80,CHEMUNG,15,244,
2002,END OF DEC,NEW YORK,36,SOUTHERN,80,SCHUYLER,97,63,
2002,END OF DEC,NEW YORK,36,SOUTHERN,80,TIOGA,107,"1,883",
2002,END OF DEC,NEW YORK,36,SOUTHERN,80,TOMPKINS,109,128,
2002,END OF DEC,NEW YORK,36,SOUTHWEST,70,ALLEGANY,3,970,
2002,END OF DEC,NEW YORK,36,SOUTHWEST,70,CATTARAUGUS,9,"2,723",
2002,END OF DEC,NEW YORK,36,SOUTHWEST,70,CHAUTAUQUA,13,699,
2002,END OF DEC,NEW YORK,36,SOUTHWEST,70,STEUBEN,101,"1,312",
2002,END OF DEC,NEW YORK,36,WESTERN,40,ERIE,29,176,
2002,END OF DEC,NEW YORK,36,WESTERN,40,GENESEE,37,"2,600",
2002,END OF DEC,NEW YORK,36,WESTERN,40,LIVINGSTON,51,38,
2002,END OF DEC,NEW YORK,36,WESTERN,40,MONROE,55, (D),
2002,END OF DEC,NEW YORK,36,WESTERN,40,NIAGARA,63, (D),
2002,END OF DEC,NEW YORK,36,WESTERN,40,ONTARIO,69,29,
2002,END OF DEC,NEW YORK,36,WESTERN,40,ORLEANS,73, (D),
2002,END OF DEC,NEW YORK,36,WESTERN,40,SENECA,99,441,
2002,END OF DEC,NEW YORK,36,WESTERN,40,WAYNE,117,"1,702",
2002,END OF DEC,NEW YORK,36,WESTERN,40,WYOMING,121,179,
2002,END OF DEC,NEW YORK,36,WESTERN,40,YATES,123,74,
2002,END OF DEC,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,95, (D),
2002,END OF DEC,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,3,
2002,END OF DEC,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,3,
2002,END OF DEC,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,45,
2002,END OF DEC,NORTH CAROLINA,37,CENTRAL COASTAL,80,PAMLICO,137,59,
2002,END OF DEC,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,12,
2002,END OF DEC,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191, (D),
2002,END OF DEC,NORTH CAROLINA,37,CENTRAL COASTAL,80,WILSON,195,5,
2002,END OF DEC,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ALEXANDER,3,214,
2002,END OF DEC,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,CATAWBA,35,180,
2002,END OF DEC,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,CHATHAM,37,31,
2002,END OF DEC,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIDSON,57,115,
2002,END OF DEC,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIE,59,155,
2002,END OF DEC,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,IREDELL,97,317,
2002,END OF DEC,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,LEE,105,36,
2002,END OF DEC,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,RANDOLPH,151,144,
2002,END OF DEC,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ROWAN,159,228,
2002,END OF DEC,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,WAKE,183,114,
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN COASTAL,70,CHOWAN,41, (D),
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN COASTAL,70,EDGECOMBE,65, (D),
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN COASTAL,70,HALIFAX,83, (D),
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN COASTAL,70,NASH,127,19,
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN COASTAL,70,NORTHAMPTON,131,5,
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN COASTAL,70,PASQUOTANK,139, (D),
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN COASTAL,70,PERQUIMANS,143, (D),
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,ALLEGHANY,5,271,
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,ASHE,9,132,
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,AVERY,11,29,
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,CALDWELL,27,505,
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,SURRY,171,837,
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WATAUGA,189,114,
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WILKES,193,144,
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,YADKIN,197,133,
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ALAMANCE,1,149,
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,CASWELL,33,23,
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,DURHAM,63,7,
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FORSYTH,67,173,
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FRANKLIN,69, (D),
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GRANVILLE,77,22,
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GUILFORD,81,71,
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ORANGE,135,172,
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,PERSON,145, (D),
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ROCKINGHAM,157,60,
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,STOKES,169,146,
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,VANCE,181, (D),
2002,END OF DEC,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,WARREN,185, (D),
2002,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BLADEN,17,8,
2002,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BRUNSWICK,19,162,
2002,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,COLUMBUS,47, (D),
2002,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,CUMBERLAND,51,14,
2002,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,DUPLIN,61,122,
2002,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HARNETT,85,32,
2002,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HOKE,93, (D),
2002,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,NEW HANOVER,129,120,
2002,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ROBESON,155, (D),
2002,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SAMPSON,163,"3,710",
2002,END OF DEC,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SCOTLAND,165, (D),
2002,END OF DEC,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,ANSON,7,3,
2002,END OF DEC,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CABARRUS,25,37,
2002,END OF DEC,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CLEVELAND,45,593,
2002,END OF DEC,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,GASTON,71,161,
